Title;Company;Location;Date;Link
Oferta: Data Engineer (m/f);Boost IT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-data-engineer-m-f-at-boost-it-2721509389?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=b5gj7PFCgjFms9tBQ9IGKw%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card
Junior Data Engineer;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/junior-data-engineer-at-bold-by-devoteam-2024584840?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=lbbPu3olJwiN9lQ0EDxy%2Bg%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card
Analista de Dados (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/analista-de-dados-m-f-at-hccm-consulting-s-a-2718257487?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=oLQwqUTR2t22RS3l7aVWLg%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card
2021 Vodafone Portugal Youth Discover Graduates Data Analytics;Vodafone;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/2021-vodafone-portugal-youth-discover-graduates-data-analytics-at-vodafone-2701162732?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=YTHrG3%2FX39atkUAF7r%2FI7A%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card
Data Engineer (m/f/d);Siemens;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/data-engineer-m-f-d-at-siemens-2692676625?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=5vaIxSDSWR0gQotoajNcSg%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card
Data Engineer;Worten Portugal;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/data-engineer-at-worten-portugal-2720871167?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=S%2F%2BPYIkADVJCQpcpslGP1A%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card
Oferta: Data Engineer (m/f);NBCC;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-data-engineer-m-f-at-nbcc-2723044614?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=%2F8uMOup4b1mpKtvD8ZFprg%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card
Data Engineer;McKinsey & Company;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-engineer-at-mckinsey-company-2710237836?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=BIJwUH9JdayApyAMRTBFHA%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Data Scientist (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-m-f-at-askblue-2718514026?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=tZKCNHqcJC3BNnC3St6y%2BA%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Data Scientist;Boost IT;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-at-boost-it-2695399496?refId=aUSUkSIM9wH6Q0%2BIgEJVQw%3D%3D&trackingId=grHoGftaksAgtpzr9h9CSA%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Intelligence Analyst;Softinsa;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/business-intelligence-analyst-at-softinsa-2717351792?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=SW6CEyQ%2FVHj4jHWusfkb4g%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card
Senior Talent Data Analyst;OLX Group;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/senior-talent-data-analyst-at-olx-group-2693503617?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=gYW7F2GMsSQ3HPsZtjaAcw%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Analistas de Dados;DRAM Consultoria;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/oferta-de-emprego-analistas-de-dados-at-dram-consultoria-2709516601?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=pSjhVkupEAzNlgdO6hIxjg%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-engineer-at-bnp-paribas-cib-2547155864?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=1Xr%2F%2FfRtA%2B9SCl4uzl1lOw%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card
Oferta: Data Engineer (m/f);Passio Consulting;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-data-engineer-m-f-at-passio-consulting-2717811401?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=eHkSauz5R28qK3ZlFi4Qww%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;Clarity AI;Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/data-engineer-at-clarity-ai-2711131148?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=aDQa3gS06YTlIOjJxDNqmA%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card
Digital Transformation Analyst (m/f/d);Siemens;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/digital-transformation-analyst-m-f-d-at-siemens-2716917233?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=PsSLyADDk3SyJP4BnbOy%2BQ%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card
Junior Data Engineer BI;BOLD by Devoteam;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/junior-data-engineer-bi-at-bold-by-devoteam-2666948505?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=Jz7I6FB7jd6iMYZstqe6cA%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card
Junior Data Engineer BI;BOLD by Devoteam;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/junior-data-engineer-bi-at-bold-by-devoteam-2705625097?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=iIcKIRxSUjlEa%2BQoUVo7Gg%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;Findmore Consulting, S.A.;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-engineer-at-findmore-consulting-s-a-2708445552?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=EsajS5QnK7AM03kJHKD99w%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card
Digital Delivery Analyst- McKinsey Academy;McKinsey & Company;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/digital-delivery-analyst-mckinsey-academy-at-mckinsey-company-2686375914?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=gFom5A2DjKj1ncnoEhSV1g%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;Builtrix;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/data-engineer-at-builtrix-2716720697?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=zcyrTth2psYYXBQp6bufIQ%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;Bose Corporation;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/data-engineer-at-bose-corporation-2692491852?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=aw0bSE1YJ7RuKrjRZFvNRQ%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Intelligence & Visualization Engineer;Feedzai;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/data-intelligence-visualization-engineer-at-feedzai-2707829763?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=mx2WZNoPH7UtiNuLRJ1CSA%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Visualization Developer (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/data-visualization-developer-m-f-at-askblue-2722433792?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=3%2BwhL9xkqbkC2GsnI5aoaw%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;NEX T Engineering;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-engineer-at-nex-t-engineering-2710268256?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=k%2FZrfFrYzYT4tUq4cpa0oQ%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;2iQ;Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/data-engineer-at-2iq-2674556463?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=Y%2FJ3yBc47u%2FvoNXMEHihkA%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Data Scientist (SAS E-Miner) (F/M);Habber Tec;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-sas-e-miner-f-m-at-habber-tec-2670258645?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=bUGxZOHL7lYiY%2B3WfrbEIw%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;Capgemini Engineering;Lisboa, Lisboa, Portugal;Há 10 horas;https://pt.linkedin.com/jobs/view/data-engineer-at-capgemini-engineering-2719743549?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=3dxjJTBl91tbz9donm6xyg%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;Trouva;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/data-engineer-at-trouva-2705351934?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=tD3vBkmZq6nQe81eeLw4FA%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer and Analytics (m/f);QiBit Portugal;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-engineer-and-analytics-m-f-at-qibit-portugal-2703618217?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=twbSKJ5IWCzuwPTAfuUmLQ%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card
Oferta: Data Engineer (m/f) – Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-data-engineer-m-f-%E2%80%93-lisboa-at-ankix-2710818459?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=59On9hIEx93occXv5MELFw%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;Cloudflare;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/data-engineer-at-cloudflare-2662442464?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=fvY1pQxsrJy7YWcJh7Uo%2Fg%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer (m/f);Noesis;Lisboa, Lisboa, Portugal;Há 1 hora;https://pt.linkedin.com/jobs/view/data-engineer-m-f-at-noesis-2723759220?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=CKf4%2B7nFGP6xqx1msQYf3Q%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Data Engineer (m/f);NOWO Communications;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-engineer-m-f-at-nowo-communications-2707524463?refId=QC91l5U9tok9j%2Bx%2FVcPIgw%3D%3D&trackingId=OCktbgwik%2B2g%2FSYI4QI6Lg%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card
Data Engineer;Tripadvisor;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-engineer-at-tripadvisor-2630113106?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=gUnpY2FaPy69sLpF1A4a6w%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card
Capabilities & Insights Senior Analyst - Strategy and Corporate Finance;McKinsey & Company;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/capabilities-insights-senior-analyst-strategy-and-corporate-finance-at-mckinsey-company-2679904284?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=Q%2FoBLqB7iA1g%2Bj2rHvs3Fw%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer;Boost IT;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-engineer-at-boost-it-2709507546?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=T1VtjUZo2DnMRMTSGBhfWw%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Intelligence Analyst;IQVIA;Oeiras, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-intelligence-analyst-at-iqvia-2706173761?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=3ZxBzDphOD18Kx62vn7DEw%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer;Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/data-engineer-at-axians-portugal-2722895155?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=aXJDSyIHpyEgggklePKZOw%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Data Scientist;Boost IT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-de-emprego-data-scientist-at-boost-it-2721509369?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=v91bV4xZAeegsTHH4r2GFg%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Visualization Developer (PT) (M/F);HMR - Health Market Research;Sintra, Lisboa, Portugal;Há 1 dia;https://pt.linkedin.com/jobs/view/data-visualization-developer-pt-m-f-at-hmr-health-market-research-2722197264?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=%2F4YBlaCWgJcqeAmhKVn%2BCQ%3D%3D&position=7&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer;Cloudflare;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-engineer-at-cloudflare-2673955815?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=YlLhwy1r9b%2FENFFr8vl8aw%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Visualization Developer (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/data-visualization-developer-m-f-at-askblue-2718216737?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=zKLT%2F5BCWDp3p2IDccCIdg%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Visualization Engineer;Link;Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/data-visualization-engineer-at-link-2688682246?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=Li%2BgTIMqxwjm2QA8%2BJfJwg%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer – Orpheus;McKinsey & Company;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-engineer-%E2%80%93-orpheus-at-mckinsey-company-2679902417?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=PWvaDPeOgUA6lEsHEkpXEA%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 16 horas;https://pt.linkedin.com/jobs/view/data-engineer-m-f-%3F-lisboa-at-ankix-2723773560?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=E%2FQFXFZwy6mzSPzdh%2FQQfQ%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer;OLX Group;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/data-engineer-at-olx-group-2715965499?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=eAN2K8MzAfi4BkUHmLjt%2Fw%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card
Digital Analyst;KDR Recruitment Ltd;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/digital-analyst-at-kdr-recruitment-ltd-2713036997?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=PBHzVA5ul6jpuRsVfrrXbw%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Analyst Internship / R&D Division;Selina;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/data-analyst-internship-r-d-division-at-selina-2722166651?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=A71UHymllZ1qxX2LWKoGPw%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer;Tripadvisor;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-engineer-at-tripadvisor-2707848644?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=Q916IlTK4evUBhL2zYFKCw%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer (m/f);Mind Source;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-engineer-m-f-at-mind-source-2707977268?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=sorENsXFxruXyzOdBJC%2BAg%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer (W/M);Capgemini Engineering;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-engineer-w-m-at-capgemini-engineering-2701046670?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=bGRJK9ATN6GHs0XxaI192g%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card
DATA ENGINEER (AWS);Cognizant;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/data-engineer-aws-at-cognizant-2694677041?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=wtFsAOQ%2BV7d0n4uF04obNg%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Data Engineer (m/f);Boost IT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-de-emprego-data-engineer-m-f-at-boost-it-2717805841?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=UCii1EqeiK12DcZ3Ltu4lA%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Data Scientist(S);KCS iT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-s-at-kcs-it-2723047306?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=9g2n9DDMVdoFn%2FiUf%2BLuVw%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer;Solvay;Carnaxide, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/data-engineer-at-solvay-2654194809?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=iA%2BVt8wtBppUyo2KIz%2BPPg%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Intelligence Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 4 meses;https://pt.linkedin.com/jobs/view/business-intelligence-analyst-at-bold-by-devoteam-1131467020?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=ASmCoioH%2FsnObLBbMgJzfQ%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card
Analytics Engineer;Tripadvisor;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/analytics-engineer-at-tripadvisor-2690540103?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=mpIq4I1qc%2BMwejY%2BgDeu9w%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card
Analyst Analysis;HipoGes Iberia;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analyst-analysis-at-hipoges-iberia-2713511030?refId=AwEatgVq%2B5GiJC7ZpkJruw%3D%3D&trackingId=qlxXqj0msUI%2BhautYoRD4w%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer (m/f);Izertis Portugal;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/data-engineer-m-f-at-izertis-portugal-2718221027?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=E62K6Yna6FLdZjiHxZ4nvQ%3D%3D&position=1&pageNum=5&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Data Visualization Developer (m/f);Passio Consulting;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/oferta-de-emprego-data-visualization-developer-m-f-at-passio-consulting-2693835384?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=y2vCN5SS9IHBVMuoUBD70Q%3D%3D&position=2&pageNum=5&trk=public_jobs_jserp-result_search-card
Mid Level Data Engineer;Gympass;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/mid-level-data-engineer-at-gympass-2707945806?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=IqI33mTyHb%2BftXsjEwxguw%3D%3D&position=3&pageNum=5&trk=public_jobs_jserp-result_search-card
CDC SOC Analyst;Nokia;Amadora, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/cdc-soc-analyst-at-nokia-2701426433?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=Ujp2tti%2BlrEyrE3neu2LVg%3D%3D&position=4&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer (m/f);Findmore;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/data-engineer-m-f-at-findmore-2692198857?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=yMRJH6whD4v0auXRNsL66w%3D%3D&position=5&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer;Feedzai;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-engineer-at-feedzai-2651967635?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=alzA5XN2gO634yK2HKlJyw%3D%3D&position=6&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer (m/f);ADENTIS;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/data-engineer-m-f-at-adentis-2707975796?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=Prtl3FoRk9o%2FNJM2V5AKdA%3D%3D&position=7&pageNum=5&trk=public_jobs_jserp-result_search-card
Analyst;IQVIA;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/analyst-at-iqvia-2688610985?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=q56uKEA2kvhX4MUNeJditA%3D%3D&position=8&pageNum=5&trk=public_jobs_jserp-result_search-card
Oferta: Data Platform Sup Eng II (M/F);NBCC;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/oferta-data-platform-sup-eng-ii-m-f-at-nbcc-2664957529?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=h88Slo5UkAcC5oYa0nL4aA%3D%3D&position=9&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Intelligence Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 12 meses;https://pt.linkedin.com/jobs/view/business-intelligence-analyst-at-bold-by-devoteam-1497141995?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=ZbSWGX69a95N2OaG%2FduOCA%3D%3D&position=10&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-engineer-m-f-%3F-lisboa-at-ankix-2718411617?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=NzIwgkR1BSLisSnoB5nXiQ%3D%3D&position=11&pageNum=5&trk=public_jobs_jserp-result_search-card
Mid Level Data Engineer;Gympass;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/mid-level-data-engineer-at-gympass-2662588658?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=7gxxpw1r8tdoQi0qa2wDsw%3D%3D&position=12&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Intelligence Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-intelligence-analyst-at-bold-by-devoteam-1702057016?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=CFynexepkPgK7WSIeKLiIQ%3D%3D&position=13&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer - Capital Excellence;McKinsey & Company;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-engineer-capital-excellence-at-mckinsey-company-2679904141?refId=uwYQxi6qZeas6vI7UjwAwA%3D%3D&trackingId=qkFcmfXbFLRnFO152neJRQ%3D%3D&position=14&pageNum=5&trk=public_jobs_jserp-result_search-card
